USER,SESSION,SESSION_SEDENTARY,SESSION_IN_VEHICLE,SESSION_START_TIMESTAMP,SESSION_END_TIMESTAMP,SESSION_DURATION,SESSION_SUCCESSFUL,SESSION_DATE,ACTIVITY,ACTIVITY_TYPE,ACTIVITY_TIMESTAMP
ccpfoKKTTwR0ZdnqXNDe500l55d2,95-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578238785391,1578238845441,60050,true,05/01/2020,108-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578238785396
ccpfoKKTTwR0ZdnqXNDe500l55d2,96-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578238845443,1578238855503,10060,true,05/01/2020,109-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578238845454
ccpfoKKTTwR0ZdnqXNDe500l55d2,97-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578238855510,1578238915522,60012,true,05/01/2020,110-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578238855516
ccpfoKKTTwR0ZdnqXNDe500l55d2,98-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578238915526,1578238925570,10044,true,05/01/2020,111-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578238915538
ccpfoKKTTwR0ZdnqXNDe500l55d2,99-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578238925573,1578238985609,60036,true,05/01/2020,112-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578238925584
ccpfoKKTTwR0ZdnqXNDe500l55d2,100-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578238985613,1578239005662,20049,true,05/01/2020,113-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578238985624
ccpfoKKTTwR0ZdnqXNDe500l55d2,101-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578239005665,1578239065587,59922,false,05/01/2020,114-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578239005672
ccpfoKKTTwR0ZdnqXNDe500l55d2,102-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578239065589,1578239085662,20073,true,05/01/2020,115-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578239065597
ccpfoKKTTwR0ZdnqXNDe500l55d2,103-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578239085663,1578239359534,273871,true,05/01/2020,116-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578239085672
ccpfoKKTTwR0ZdnqXNDe500l55d2,103-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578239085663,1578239359534,273871,true,05/01/2020,117-ccpfoKKTTwR0ZdnqXNDe500l55d2,7,1578239138200
ccpfoKKTTwR0ZdnqXNDe500l55d2,104-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578239359538,1578239546524,186986,true,05/01/2020,118-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578239359554
ccpfoKKTTwR0ZdnqXNDe500l55d2,105-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578239546526,1578239606388,59862,false,05/01/2020,119-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578239546530
ccpfoKKTTwR0ZdnqXNDe500l55d2,106-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578239606390,1578239646288,39898,true,05/01/2020,120-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578239606397
ccpfoKKTTwR0ZdnqXNDe500l55d2,107-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578239646291,1578239706207,59916,false,05/01/2020,121-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578239646300
ccpfoKKTTwR0ZdnqXNDe500l55d2,108-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578239706211,1578240120517,414306,true,05/01/2020,122-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578239706228
ccpfoKKTTwR0ZdnqXNDe500l55d2,109-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578240120521,1578240180419,59898,false,05/01/2020,123-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578240120526
ccpfoKKTTwR0ZdnqXNDe500l55d2,110-ccpfoKKTTwR0ZdnqXNDe500l55d2,true,false,1578240180422,1578240190415,9993,true,05/01/2020,124-ccpfoKKTTwR0ZdnqXNDe500l55d2,3,1578240180438
ccpfoKKTTwR0ZdnqXNDe500l55d2,111-ccpfoKKTTwR0ZdnqXNDe500l55d2,false,false,1578240190417,1578240235386,44969,false,05/01/2020,125-ccpfoKKTTwR0ZdnqXNDe500l55d2,11,1578240190426
